II Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第2回ショパン国際ピアノコンクール
Herb powiatu strzelińskiego,シュトツェリン郡章
I Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第1回ショパン国際ピアノコンクール
samodzielny pododdział kontrterrorystyczny Policji,Samodzielny Pododdział Antyterrorystyczny Policji（SPAP）
samorząd terytorialny w Polsce,ポーランドの地方自治
Rotunda (góra),ロトゥンダ山
Radisson Blu Centrum Hotel (Warszawa),ラディソン・ブル・ワルシャワ
Rezerwat przyrody Niebieskie Źródła,ニェビェスキェ・ジュロンバ自然保護区
Sokół Pniewy,KSソークウ・プニエビ
Rury,ルリ
Ruch Robotniczy (pismo),労働運動 (雑誌)
Samionka,サミオンカ
linia M3,3号線
Stadion Miejski przy ulicy Krochmalnej w Lublinie,アレーナ・ルブリン
Rybi Potok (dopływ Białki),ルィビ・ポトク
stosunki polsko-litewskie,リトアニア＝ポーランド関係
stosunki polsko-łotewskie,ラトビアとポーランドの関係
Stadion Miejski w Tychach,ティヒ市立競技場
Stronnictwo Patriotyczne,愛国派
Różanka,ルジャンカ
Seksty,セクスティ湖
Stare Miasto we Wrocławiu,ヴロツワフ旧市街
Wikimedia Polska,ウィキメディア・ポーランド
Rędzin,レンジン
SMOK,SMOK
Strachowice (Wrocław),ストラホヴィツェ
System podatkowy w Polsce,ポーランドの租税
Tour de Pologne 1956,ツール・ド・ポローニュ1956
Tour de Pologne 1958,ツール・ド・ポローニュ1958
Tour de Pologne 1957,ツール・ド・ポローニュ1957
Tour de Pologne 1960,ツール・ド・ポローニュ1960
Tour de Pologne 1959,ツール・ド・ポローニュ1959
Tour de Pologne 1962,ツール・ド・ポローニュ1962
Tour de Pologne 1961,ツール・ド・ポローニュ1961
Tour de Pologne 1963,ツール・ド・ポローニュ1963
Tour de Pologne 1964,ツール・ド・ポローニュ1964
Tour de Pologne 1966,ツール・ド・ポローニュ1966
Tour de Pologne 1965,ツール・ド・ポローニュ1965
Tour de Pologne 1967,ツール・ド・ポローニュ1967
Tour de Pologne 1968,ツール・ド・ポローニュ1968
Tour de Pologne 1970,ツール・ド・ポローニュ1970
Siwe Stawki,シヴェ・スタフキ湖群
Styków,スティクフ (ポトカルパチェ県)
Tour de Pologne 1984,ツール・ド・ポローニュ1984
Tour de Pologne 1985,ツール・ド・ポローニュ1985
Tour de Pologne 1986,ツール・ド・ポローニュ1986
Tour de Pologne 1987,ツール・ド・ポローニュ1987
Tour de Pologne 1988,ツール・ド・ポローニュ1988
Tour de Pologne 1990,ツール・ド・ポローニュ1990
Tour de Pologne 1989,ツール・ド・ポローニュ1989
Tour de Pologne 1991,ツール・ド・ポローニュ1991
Tour de Pologne 1992,ツール・ド・ポローニュ1992
Tour de Pologne 2013,ツール・ド・ポローニュ2013
Tour de Pologne 1969,ツール・ド・ポローニュ1969
Tour de Pologne 1971,ツール・ド・ポローニュ1971
Tour de Pologne 1973,ツール・ド・ポローニュ1973
Tour de Pologne 1972,ツール・ド・ポローニュ1972
Tour de Pologne 1974,ツール・ド・ポローニュ1974
Tour de Pologne 1975,ツール・ド・ポローニュ1975
Tour de Pologne 1976,ツール・ド・ポローニュ1976
Tour de Pologne 1977,ツール・ド・ポローニュ1977
Tour de Pologne 1978,ツール・ド・ポローニュ1978
Tour de Pologne 1979,ツール・ド・ポローニュ1979
Tour de Pologne 1980,ツール・ド・ポローニュ1980
Tour de Pologne 1981,ツール・ド・ポローニュ1981
Tour de Pologne 1982,ツール・ド・ポローニュ1982
Tour de Pologne 1983,ツール・ド・ポローニュ1983
Sucha Woda Gąsienicowa,スーチャ・ヴォダ・ゴンシェニツォワ渓谷
Stary Teatr im. Heleny Modrzejewskiej w Krakowie,クラクフ・ヘレナ・モジェスカ国立スタリー劇場
Szczepin,シュチェピン
Tour de Pologne 1928,ツール・ド・ポローニュ1928
Tour de Pologne 1929,ツール・ド・ポローニュ1929
Tour de Pologne 1933,ツール・ド・ポローニュ1933
Tour de Pologne 1937,ツール・ド・ポローニュ1937
Tour de Pologne 1939,ツール・ド・ポローニュ1939
Tour de Pologne 1947,ツール・ド・ポローニュ1947
Tour de Pologne 1948,ツール・ド・ポローニュ1948
Tour de Pologne 1952,ツール・ド・ポローニュ1952
Tour de Pologne 1949,ツール・ド・ポローニュ1949
Tour de Pologne 1953,ツール・ド・ポローニュ1953
Tour de Pologne 1954,ツール・ド・ポローニュ1954
Tour de Pologne 1955,ツール・ド・ポローニュ1955
Skansen Broni Morskiej,海軍兵器博物館
Tramwaje Warszawskie,ワルシャワ路面電車会社
Szeroki Ostrów,シェロキ島
Skała,スカワ
Skała,スカワ
Szklarnia (Beskid Wyspowy),シュクラルニア
Szklarnia (przystanek kolejowy),シュクラルニア駅
Szklarnia Pawłowicka,シュクラルニア・パヴウォヴィツカ
Trolejbusy w Dębicy,デンビツア・トロリーバス
Trolejbusy w Gorzowie Wielkopolskim,ゴジュフ・ヴィエルコポルスキ・トロリーバス
Trolejbusy w Legnicy,レグニツァ・トロリーバス
Trolejbusy w Olsztynie,オルシュティン・トロリーバス
Trolejbusy w Słupsku,スウプスク・トロリーバス
Trolejbusy w Wałbrzychu,ヴァウブジフ・トロリーバス
Sycyna Północna,シツィナ
Towarzystwo Muzyczne im. I. J. Paderewskiego w Bydgoszczy,I・J・パデレフスキ名称ビドゴシチ音楽協会
Towarzystwo Urbanistów Polskich,ポーランド都市計画化協会
Tramwaje w Olsztynie,オルシュティン市電
Tramwaje Śląskie,シレジア路面電車会社
Smok Wawelski (rzeźba),ヴァヴェルの竜 (像)
Ulica Kasprusie w Zakopanem,カスプルシェ通り
Tamka,タムカ島
Ulica Krupnicza w Krakowie,クルプニツァ通り
Tuchlin (jezioro),トゥフリン湖
Tarnogaj,タルノガイ
Ulica Legnicka we Wrocławiu,レグニツカ通り
Uniwersyteckie Centrum Kliniczne w Gdańsku,グダニスク医科大学附属病院
Twierdza Szczecin,シュテッティーン要塞
Twierdza Świnoujście,スヴィーネミュンデ要塞
Ulica Mordechaja Anielewicza w Warszawie,モルデハイ・アニェレヴィチ通り
VIII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第8回ショパン国際ピアノコンクール
VII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第7回ショパン国際ピアノコンクール
VIS Sp. z o.o.,VISワルシャワ
Wierzbnik (Starachowice),ビエズブニク (スタラホビツェ)
Wierzynek,ヴィェジネク
VI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第6回ショパン国際ピアノコンクール
V Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第5回ショパン国際ピアノコンクール
Waneko,Waneko
WB Electronics,WB エレクトロニクス
Tyrkło,ティルクウォ湖
Wieża matematyczna Uniwersytetu Wrocławskiego,数学タワー
Wieża Bismarcka na Jańskiej Górze,ビスマルク塔
Wieża Wilkanowska,ビスマルク塔
Warnołty,ヴァルノウティ湖
Warszawska Opera Kameralna,ワルシャワ室内オペラ
Warszawska Spółdzielnia Mieszkaniowa,ワルシャワ住宅協同組合
Warszawskie Towarzystwo Muzyczne im. Stanisława Moniuszki,ワルシャワ音楽協会
Wawel,Wawel
Wawrzyn Akademicki,ローレル章
Ulica Szpitalna w Krakowie,シュピタルナ通り
Toporowy Staw Wyżni,トポロヴィ・スタフ・ヴィジュニ湖
XIII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第13回ショパン国際ピアノコンクール
XII Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第12回ショパン国際ピアノコンクール
XIV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第14回ショパン国際ピアノコンクール
XI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第11回ショパン国際ピアノコンクール
XLV Krajowy Festiwal Piosenki Polskiej w Opolu,第45回オポーレ歌謡祭
Zakład dla Nerwowo i Psychicznie Chorych Żydów Zofiówka,ゾフィオフカ・サナトリウム
Widawa,ヴィダヴァ
ZTS Plastyk,ZTSプラスチック
Ulica Wspólna w Warszawie,フスプルナ通り
Zamek Stary Książ,旧クションシュ城
Zamek krzyżacki w Toruniu,トルン城
Wydział Fizyki Uniwersytetu Warszawskiego,ワルシャワ大学物理学部
Wojskowa Służba Ochrony Powstania,蜂起警備軍事庁
zamek w Pilicy,ピリツァ城
XVI Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第16回ショパン国際ピアノコンクール
XV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第15回ショパン国際ピアノコンクール
X Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第10回ショパン国際ピアノコンクール
Wojszyce (Wrocław),ヴォイシツェ
Wojewódzkie Przedsiębiorstwo Komunikacyjne w Katowicach,カトヴィツェ地方運輸公社
Zarudzie,ザルジェ
Zamiejscowy Wydział Kultury Fizycznej w Gorzowie Wielkopolskim,ゴジュフ・ヴィエルコポルスキ体育学部
Zabytkowa Kopalnia Srebra,タルノフスキェ・グルィの鉛・銀・亜鉛鉱山とその地下水利システム
Zespół staromiejski Torunia,中世都市トルン
Zespół Szkół Rolniczych i Technicznych imienia Hipolita Cegielskiego w Powodowie,ヒポリット・ツェギェルスキ記念ポヴォドヴォ農業技術学校
Łęg,ウェンク
Wydział Zarządzania Uniwersytetu Warszawskiego,ワルシャワ大学経営学部
Zespół klasztorny sakramentek w Warszawie,秘跡修道院
Zakopane,ザコパネ駅
Zajezdnia tramwajowa przy ulicy Folwarcznej w Poznaniu,フラノウォ車庫
Zajezdnia tramwajowa przy ulicy Fortecznej w Poznaniu,フォルテクズナ車庫
Zajezdnia tramwajowa przy ulicy Madalińskiego w Poznaniu,マダリンスキ車庫
Zajezdnia tramwajowa przy ulicy Głogowskiej w Poznaniu,グウォゴフスカ車庫
Zarząd Komunikacji Miejskiej w Gdyni,グディニャ市交通局
Zarząd Transportu Miejskiego w Poznaniu,ポズナン市交通局
Zbrodnia gąsawska,ゴンサヴァの虐殺
Wyspa Pajęcza,パイェンツァ島
Gdańskie Autobusy i Tramwaje,グダニスクバス・路面電車会社
Świniary,シュヴィニャリ
Złotniki (Wrocław),ズウォトニキ
Muzeum II Wojny Światowej w Gdańsku,第二次世界大戦博物館
Łagisza,ワギサ
Warsaw Cup 2011,2011年ワルシャワ杯
Warsaw Cup 2012,2012年ワルシャワ杯
linia kolejowa nr 440,440号線 (ポーランド)
Ostrów Wielkopolski (stacja kolejowa),オストルフ・ヴィエルコポルスキ駅
Żerniki (Wrocław),ジェルニキ
Polsko-Japońska Akademia Technik Komputerowych,ポーランド日本情報工科大学
Szkoła Japońska w Warszawie,ワルシャワ日本人学校
1 Baza Lotnicza,第1航空基地
28 Pułk Lotnictwa Myśliwskiego,第28戦闘機連隊
Łódzki Tramwaj Regionalny,ウッチ地方トラム
Collegium Śniadeckiego Uniwersytetu Jagiellońskiego,ヤギェウォ大学コレギウム・シニャデツキ
Concordia Elbląg,コンコルディア・エルブロンク
6 Brygada Powietrznodesantowa,第6空挺旅団
linia kolejowa nr 139,139号線
Ambasada Hiszpanii w Polsce,在ポーランドスペイン大使館
chorąży,ホロンジィ
Polona,ポロナ
Czarci Ostrów,ツァルチ島
Euroregion Niemen,ユーロリージョン・ニェメン
Akademia Marynarki Wojennej im. Bohaterów Westerplatte,ポーランドの海将学院
Kiermasz,キルメス
Filharmonia Narodowa,ワルシャワ・フィルハーモニー
Bagry w Krakowie,バグル・ラグーン
Instytut Astronomiczny Uniwersytetu Wrocławskiego,ヴロツワフ大学天文研究所
Gajowice (Wrocław),ガヨヴィツェ
Fonografika,フォノグラフィカ
Biała,ビャワ
Instytut Geografii i Przestrzennego Zagospodarowania im. Stanisława Leszczyckiego Polskiej Akademii Nauk,ポーランド科学アカデミー・スタニスワフ・ レシチニスキ地理・空間政策研究所
Budynek Komunalnej Kasy Oszczędności Miasta Krakowa,クラクフ市貯蓄銀行
Instytut Polski,ポーランド広報文化センターのリスト
ORP Dzik (1988),ヂク (潜水艦・2代)
Ekstraklasa w piłce nożnej (2013/2014),エクストラクラサ 2013-14
Iwiny,イヴィヌィ
IV Międzynarodowy Konkurs Pianistyczny im. Fryderyka Chopina,第4回ショパン国際ピアノコンクール
III Liceum Ogólnokształcące im. Bolesława Prusa w Sosnowcu,ソスノヴィエツ・ボレスワフ・プルス第3高校
II bitwa przasnyska,ナレフ攻勢
Kamienica Hipolitów w Krakowie,クラクフ・ヒポリト館
Klębów,クレンブフ
Kaplica Świętokrzyska na Wawelu,ヴァヴェルの聖十字礼拝堂
Kot (jezioro),コット湖
Kosarzyska (Piwniczna-Zdrój),コサルズィスカ村
Kozanów,コザヌフ
Koleje Wielkopolskie,コレジェ・ヴィエルコポルスキ
Kościelniki (Kraków),コシチェルニキ
Kościół Matki Bożej Pocieszenia w Żyrardowie,ジラルドゥフ慰めの聖母カトリック教会
Kościół Najświętszego Serca Pana Jezusa w Krakowie (ul. Saska),クラクフ聖心教会
Kościół Najświętszego Serca Pana Jezusa w Turku,トゥレク・イエス聖心教会
Katastrofa kolejowa na stacji Warszawa Włochy,ブロフィー駅鉄道事故
Kościół Wniebowzięcia Najświętszej Maryi Panny w Haczowie,聖母被昇天と大天使ミカエルの教会
Kościół Wniebowzięcia Najświętszej Maryi Panny w Chełmnie,聖母マリアの被昇天教会
Komisja Standaryzacji Nazw Geograficznych poza Granicami Rzeczypospolitej Polskiej,ポーランド国外に関する地名標準化委員会
Komunikacja miejska w Lublinie,ルブリン市運輸会社
Komunikacyjny Związek Komunalny Górnośląskiego Okręgu Przemysłowego,アッパーシレジア工業地域共同連合
Konkatedra greckokatolicka św. Bartłomieja i Opieki Najświętszej Bogurodzicy w Gdańsku,聖バルトロメウス生神女庇護大聖堂
Kościół Zmartwychwstania Pańskiego w Drawsku Pomorskim,教会堂
kościół św. Mikołaja w Cieszynie,チェシンの聖ミコワイのロタンダ
Kościół św. Mikołaja w Liskach,リスキ教区
Kościół św. Michała Archanioła w Binarowej,大天使ミカエル教会
Kościół św. Michała Archanioła w Dębnie,大天使ミカエル教会
Kościół św. Leonarda w Lipnicy,聖レオナルド教会
Książka i Wiedza,本と知識
Kościół św. Filipa i św. Jakuba w Sękowej,使徒聖ピリポと聖ヤコブの教会
Kościół św. Bernardyna w Krakowie,聖ベルナルド教会
linia kolejowa nr 275,ヴロツワフ - グーベン線
linia kolejowa nr 18,クトノ - ピワ線
linia kolejowa nr 190,ビェルスコ＝ビャワ - チェシン線
linia kolejowa nr 8,8号線
linia kolejowa nr 92,リヴィウ - プシェムィシル線
Księże Małe,クシェンジェ・マウェ
Księże Wielkie,クシェンジェ・ヴィェルキェ
Kościół św. Stanisława Kostki w Warszawie,聖スタニスラウス・コストカ教区教会
Lipnik,リプニク
linia kolejowa nr 132,ビトム - ヴロツワフ線
linia kolejowa nr 137,カトヴィツェ - レグニツァ線
Kościół św. Elżbiety w Jutrosinie,ユトロシン聖エリザベス教会
linia kolejowa nr 64,64号線
linia kolejowa nr 7,7号線
Kuźniki (Wrocław),クジニキ
Marszowice (Wrocław),マルショヴィツェ
Miejskie Przedsiębiorstwo Komunikacyjne - Łódź,ウッチ市営交通会社
Miejskie Przedsiębiorstwo Komunikacyjne SA w Krakowie,クラクフ市交通局
Miejskie Przedsiębiorstwo Komunikacyjne we Wrocławiu,ヴロツワフ市交通局
Lipa Piotrowska,リパ・ピョトロフスカ
Lotnisko Radom-Piastów,ラドム・ピアストゥフ空港
Laska marszałkowska (Polska),議長用杖
Medal Komisji Edukacji Narodowej,ポーランド国家教育委員会章
Medal Wojska Polskiego,ポーランド陸軍章
Lubomir (szczyt),ルボミール山
Międzynarodowy Konkurs Pianistyczny im. Ignacego Jana Paderewskiego,パデレフスキ国際ピアノコンクール
Międzygminna Komunikacja Tramwajowa,相互通信路面電車会社
Maślice,マシリツェ
Lechia Dzierżoniów,レヒア・ジェルジョニュフ
Międzynarodowy Salon Przemysłu Obronnego,国際防衛産業展示会
Mogiła,モギワ
Legionovia Legionowo,KSレギオノヴィア・レギオノヴォ
Legnicka Fabryka Fortepianów i Pianin,レグニツァ・ピアノおよびピアニーノ工場
Muchobór Mały,ムホブル・マウィ
Muchobór Wielki,ムホブル・ヴィェルキ
MKS Oława,MKSオワバ
Muzeum Narodowe w Kielcach,キェルツェ国立美術館
Muzeum Obrony Wybrzeża w Świnoujściu,シフィノウィシチェ沿岸防衛博物館
Muzeum Obrony Wybrzeża w Helu,沿岸警備博物館 (ポーランド)
Mokra,モクラ
Muzeum Bursztynu w Gdańsku,琥珀博物館
Muzeum Marynarki Wojennej w Gdyni,グディニャ海軍博物館
Muzeum Górnośląskie w Bytomiu,ビトム上シレジア博物館
Metro Warszawskie,ワルシャワ地下鉄
Muzeum im. Jacka Malczewskiego w Radomiu,ヤツェク・マルチェフスキ博物館
Odry (cmentarzysko),オドリのストーンサークル
Narodowy Instytut Fryderyka Chopina,ポーランド国立フレデリック・ショパン研究所
NUKAT,NUKAT
MSP Szamotuły,MSPシャモトゥウィ
Machina,マヒナ
Obserwatorium Astronomiczne Jana Heweliusza w Gdańsku,ヤン・ヘヴェリウス天文台
Obserwatorium Astronomiczne Uniwersytetu Warszawskiego,ワルシャワ大学天文台
Muzeum Komunikacji Miejskiej w Łodzi,ウッチ公共交通博物館
Muzeum Lenina w Poroninie,レーニン博物館
Muzeum Podlaskie w Białymstoku,ビャウィストク・ポドラシェ美術館
Opera Nova,オペラノヴァ・ビドゴシュチバレエ団
Modertrans Poznań,モダトランス
Mateusz,マテウシュ
Naramowice,ナラモヴィツェ
Narodowe Centrum Badań i Rozwoju,国立研究開発センター
Nagroda im. Zbyszka Cybulskiego,ズビグニェフ・ツィブルスキ賞
Muzeum Sił Powietrznych w Dęblinie,ダブリン空軍博物館
Panteon Narodowy w Krakowie,国立パンテオン
Orzegów,オルゼゴー
Newag Nevelo,ネヴェロ (路面電車車両)
Niałek Wielki,ニャウェク・ビエルキ
Okartowo,オカルトヴォ
Niedźwiedzi Róg,ニェジヴィエジ・ルク
Mąciwoda,マチヴォダ
Osobowice,オソボヴィツェ
Osiedle Wczasowe,住宅団地
Niklas,ニクラス (ポーランド)
Ogród Japoński we Wrocławiu,日本庭園 (ヴロツワフ)
Ogród Zoobotaniczny w Toruniu,トルン動植物園
Niwiska Dolne,ニビスカドルネ
Ostra (Beskid Niski),オストラ山
Ostra (Pasmo Jaworzyny),オストラ山
Ostra (Pasmo Ostrej),オストラ山
Ostre (Góry Sanocko-Turczańskie),オストレ山
Nowa Huta (zajezdnia tramwajowa),ノワ・フタ車庫
Ołtaszyn,オウタシン
Nowy Dwór (Wrocław),ノヴィ・ドヴル
Nowe Miasto (Poznań),ノヴェ・ミャスト (ポズナン)
Podgórze (zajezdnia tramwajowa),ポドグジェ車庫
Nowe Słowo,ノヴェ・スウォヴォ
Pałac Radziwiłłów w Balicach,バリツェ城
Pałac w Chichach,ヒヒ城
Państwowa Straż Pożarna,消防局
Polish Kyokushinkai Tezuka Group,極真会館 手塚グループ ポーランド支部
Park Marszałka Edwarda Śmigłego-Rydza w Warszawie,ワルシャワのエドヴァルダ・リッツァ＝シュミゴワ元帥公園
Polska Superliga Tenisa Stołowego,ポーランドスーパーリーグ
Park Adama Mickiewicza w Poznaniu,アダム・ミツキエヴィッチ公園
Polska Agencja Inwestycji i Handlu,ポーランド投資・貿易庁
Polski Instytut Spraw Międzynarodowych,ポーランド国際問題研究所
Polski Instytut Sztuki Filmowej,ポーランド映画協会
Pilczyce,ピルチツェ
Polska Akademia Filmowa,ポーランド映画アカデミー
Polskie stroje ludowe,ポーランドの民族衣装
Polskie Towarzystwo Chemiczne,ポーランド化学会
Partynice,パルティニツェ
Polska na Mistrzostwach Świata w Lekkoatletyce 1993,1993年世界陸上競技選手権大会ポーランド選手団
Polska na Mistrzostwach Świata w Lekkoatletyce 1999,1999年世界陸上競技選手権大会ポーランド選手団
Polska na Mistrzostwach Świata w Lekkoatletyce 2007,2007年世界陸上競技選手権大会ポーランド選手団
Polska na Mistrzostwach Świata w Lekkoatletyce 2001,2001年世界陸上競技選手権大会ポーランド選手団
Polska na Zimowych Igrzyskach Paraolimpijskich 2002,2002年ソルトレイクシティパラリンピックのポーランド選手団
Pudliszki Sp. z o.o.,プドリシュキ
Pomnik Grunwaldzki,グルンヴァルト記念碑
Płaszów,プワシュフ
Psie Pole,プシェ・ポレ
Psie Pole,プシェ・ポレ
Polski Związek Pływacki,ポーランド水泳連盟
Pośrednik,ポシュレドニク
Prowent,プロヴェント
Pissa,ピシャ川
Pistolet Erma KGP-68/KGP-69,エルマ KGP-68
Pistolet LUR Panzer,LUR パンツァー
Ulica Mostowa w Toruniu,トルン市モストヴァ通り
Opus Film,オーパス・フィルム
Sparta Oborniki,MKDスパルタ・オボルニキ
Stabłowice,スタブウォヴィツェ
granica polsko-duńska,デンマーク・ポーランド国境
Tauron Arena Kraków,クラクフ・アリーナ
Polskie Towarzystwo Astronomiczne,ポーランド天文学会
granica polsko-szwedzka,ポーランドとスウェーデンの国境
Wikimania 2010,ウィキマニア2010
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (94 kg mężczyzn),2013年ウエイトリフティング世界選手権男子94kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013,2013年ウエイトリフティング世界選手権男子105kg超級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013,2013年ウエイトリフティング世界選手権男子105kg級
Flying Wild Hog,Flying Wild Hog
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (56 kg mężczyzn),2013年ウエイトリフティング世界選手権男子56kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (48 kg kobiet),2013年ウエイトリフティング世界選手権女子48kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (53 kg kobiet),2013年ウエイトリフティング世界選手権女子53kg級
Przemyśl Główny,プシェムィシル中央駅
Trolejbusy w Poznaniu,ポズナン・トロリーバス
Polska na Mistrzostwach Świata w Lekkoatletyce 2013,2013年世界陸上競技選手権大会ポーランド選手団
Centrum ICE Kraków,ICEクラクフ・コングレス･センター
Muzeum Jana Pawła II i Prymasa Wyszyńskiego,ヨハネ・パウロ2世美術館
granica polsko-niemiecka,ドイツとポーランドの国境
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (62 kg mężczyzn),2013年ウエイトリフティング世界選手権男子62kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (58 kg kobiet),2013年ウエイトリフティング世界選手権女子58kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (69 kg mężczyzn),2013年ウエイトリフティング世界選手権男子69kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (63 kg kobiet),2013年ウエイトリフティング世界選手権女子63kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (77 kg mężczyzn),2013年ウエイトリフティング世界選手権男子77kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (69 kg kobiet),2013年ウエイトリフティング世界選手権女子69kg級
Wybory do Parlamentu Europejskiego w Polsce w 2014 roku,2014年欧州議会議員選挙 (ポーランド)
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (85 kg mężczyzn),2013年ウエイトリフティング世界選手権男子85kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (75 kg kobiet),2013年ウエイトリフティング世界選手権女子75kg級
Mistrzostwa Świata w Podnoszeniu Ciężarów 2013 (+75 kg kobiet),2013年ウエイトリフティング世界選手権女子75kg超級
Zimowa Olimpiada Machabejska 1933,1933年マカビア競技大会
Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,ワルシャワの軍事工学大学
109 Szpital Wojskowy z Przychodnią,シュチェチン軍事病院
Smartwings Poland,スマートウィングス・ポーランド
Instytut Pojazdów Szynowych „Tabor”,鉄道車両研究所「タボール
Itaka,イタカ
Krzyż Kawalerski Orderu Odrodzenia Polski,オドロゼニア・ポルスキ騎士団章
Skarb Państwa,ポーランド共和国国庫
"Konferencja Narodów Zjednoczonych w sprawie Zmian Klimatu, Warszawa 2013",第19回気候変動枠組条約締約国会議
starszy sierżant,上級軍曹
Discovery Turbo Xtra,DTX
dzień wolny od pracy w Polsce,ポーランドの祝日
Biała Przemsza,白プシェムシャ川
Mistrzostwa Świata w Siatkówce Plażowej 2013,2013年ビーチバレーボール世界選手権
Dowództwo Generalne Rodzajów Sił Zbrojnych,ポーランド軍総司令官
TVP ABC,TVP ABC
Warsaw Cup 2013,2013年ワルシャワ杯
Super-Pharm,スーパーファーム
Ptasi Raj,プタシ・ライ
Ambasada Węgier w Polsce,在ポーランド・ハンガリー大使館
Tour de Pologne 2013 (1. etap),ツール・ド・ポローニュ2013 第1ステージ
Tour de Pologne 2013 (2. etap),ツール・ド・ポローニュ2013 第2ステージ
Nowa Gazeta,ノヴァ・ガゼタ
Tour de Pologne 2013 – 3. etap,ツール・ド・ポローニュ2013 第3ステージ
Tour de Pologne 2013 – 4. etap,ツール・ド・ポローニュ2013 第4ステージ
Tour de Pologne 2013 – 5. etap,ツール・ド・ポローニュ2013 第5ステージ
Tour de Pologne 2013 – 6. etap,ツール・ド・ポローニュ2013 第6ステージ
Tour de Pologne 2013 – 7. etap,ツール・ド・ポローニュ2013 第7ステージ
Polska na Zimowych Igrzyskach Paraolimpijskich 2014,2014年ソチパラリンピックのポーランド選手団
Halowe Mistrzostwa Świata w Lekkoatletyce 2014 – pięciobój kobiet,2014年世界室内陸上競技選手権大会・女子五種競技
Małki,マウキ
Wkra Żuromin,ヴクラ・ジュロミン
Piast Cieszyn,ピャスト・チェシン
mistrzostwa Polski w tenisie stołowym,ポーランド卓球選手権
Universal Music Poland,ユニバーサルミュージックポーランド
Wydział Polonistyki Uniwersytetu Warszawskiego,ワルシャワ大学ポーランド学部
Ruch Narodowy,国民運動党
Stocznia Szczecińska im. Adolfa Warskiego,シュチェチン造船所
Parafia św. Michała Archanioła w Żniatynie,ジニャティン教区
Historia LGBT w Polsce,ポーランドにおけるLGBT史
Wybory parlamentarne w Polsce w 2015 roku,2015年ポーランド総選挙
Alstom Metropolis 98B,ワルシャワ地下鉄98B電車
linia M1,1号線
Sztuka Polski,ポーランドの芸術
Tour de Pologne 2014,ツール・ド・ポローニュ2014
Reprezentacja Polski w goalballu,ゴールボール女子ポーランド代表
wybory prezydenckie w Polsce w 2015 roku,2015年ポーランド大統領選挙
BBC Brit,BBCブリット
Mistrzostwa Europy U-21 w Piłce Nożnej 2017,UEFA U-21欧州選手権2017
Mistrzostwa Europy U-21 w Piłce Nożnej 2017,UEFA U-21欧州選手権2017
Rajd Polski 2015,2015ラリー・ポーランド
poseł na Sejm Rzeczypospolitej Polskiej,ポーランド共和国下院議員
Ulica Pokorna w Warszawie,ポコルナ通り
Arcybiskup krakowski,クラクフ大司教
Mistrzostwa Europy w Piłce Siatkowej Mężczyzn 2017,2017年バレーボール男子欧州選手権
Mistrzostwa Świata w Piłce Ręcznej Mężczyzn 2023,2023年世界男子ハンドボール選手権
Państwowa Fabryka Wagonów,国営車両工場
Mistrzostwa Świata Juniorów w Łyżwiarstwie Szybkim 2015,2015世界ジュニアスピードスケート選手権大会
Konsulat Generalny Chińskiej Republiki Ludowej w Gdańsku,在グダニスク中華人民共和国総領事館
Polska na Letnich Igrzyskach Olimpijskich 2016,2016年リオデジャネイロオリンピックのポーランド選手団
Kino Świat,キノ・シュフィアト
Mistrzostwa Świata Juniorów w Lekkoatletyce 2016,2016年世界U20陸上競技選手権大会
Polska Grupa Zbrojeniowa,ポルスカ・グルパ・ズブロイェニョーヴァ
Liga Europejska siatkarzy 2015,2015年バレーボール男子欧州リーグ
